member_id,CKG_NM,CKG_KND_ACTO_NM,Ing_describe
7,다이어트에 좋은 닭가슴살 칼국수,카레의 변신은 무죄!! 미우새 이상민 카불면 만들기,카레의 변신은 무죄!! 미우새 이상민 카불면 만들기
7,오므라이스만드는법 강식당 오므라이스 레시피 따라 하기,다이어트에 좋은 닭가슴살 칼국수,다이어트에 좋은 닭가슴살 칼국수
7,치즈고추튀김,오므라이스만드는법 강식당 오므라이스 레시피 따라 하기,오므라이스만드는법 강식당 오므라이스 레시피 따라 하기
7,아기닭고기덮밥 만들기,치즈고추튀김,치즈고추튀김
7,부대찌개,아기닭고기덮밥 만들기,아기닭고기덮밥 만들기
7,둥근애호박(적양파/스팸)부침개~코로나 극복 함께해봐요!,부대찌개,부대찌개
7,닭 볶음탕 (초간단 요리),둥근애호박(적양파/스팸)부침개~코로나 극복 함께해봐요!,둥근애호박(적양파/스팸)부침개~코로나 극복 함께해봐요!
7,야채모듬튀김 # 건새우야채튀김,닭 볶음탕 (초간단 요리),닭 볶음탕 (초간단 요리)
7,#빼빼로데이김밥 #새우까스김밥만들기 #오징어까스김밥만들기 #양념돼지불고기김밥만들기 #길쭉하게 썰지 않고 만든 김밥!,야채모듬튀김 # 건새우야채튀김,야채모듬튀김 # 건새우야채튀김
7,고기썰고 싶은 날엔 꼭 두부스테이크 ★,#빼빼로데이김밥 #새우까스김밥만들기 #오징어까스김밥만들기 #양념돼지불고기김밥만들기 #길쭉하게 썰지 않고 만든 김밥!,#빼빼로데이김밥 #새우까스김밥만들기 #오징어까스김밥만들기 #양념돼지불고기김밥만들기 #길쭉하게 썰지 않고 만든 김밥!
7,비오는 날은 잔치국수~~ 잔치국수 레시피 !,고기썰고 싶은 날엔 꼭 두부스테이크 ★,고기썰고 싶은 날엔 꼭 두부스테이크 ★
7,짜장 만들기,비오는 날은 잔치국수~~ 잔치국수 레시피 !,비오는 날은 잔치국수~~ 잔치국수 레시피 !
7,잔치국수에 화려한 고명들~~,짜장 만들기,짜장 만들기
7,애호박 채소 전,잔치국수에 화려한 고명들~~,잔치국수에 화려한 고명들~~
7,김치 고기만두 맛있게 만드는법~!~!~,애호박 채소 전,애호박 채소 전
7,술안주 백종원 닭갈비 쉬운 레시피,김치 고기만두 맛있게 만드는법~!~!~,김치 고기만두 맛있게 만드는법~!~!~
7,두부활용 ★마파두부 덮밥 만들기,술안주 백종원 닭갈비 쉬운 레시피,술안주 백종원 닭갈비 쉬운 레시피
7,#현지에서먹힐까 #이연복 #짜장밥만들기 #각종채소들을 넣고 볶음밥에 춘장을 넣고 만든 짜장을 올려 주면 완성!!!,두부활용 ★마파두부 덮밥 만들기,두부활용 ★마파두부 덮밥 만들기
7,정성들인 집에서 만든 건강한 자장면,#현지에서먹힐까 #이연복 #짜장밥만들기 #각종채소들을 넣고 볶음밥에 춘장을 넣고 만든 짜장을 올려 주면 완성!!!,#현지에서먹힐까 #이연복 #짜장밥만들기 #각종채소들을 넣고 볶음밥에 춘장을 넣고 만든 짜장을 올려 주면 완성!!!
7,[야채볶음밥 만드는 법]온 가족 맛있게 먹을 수 있는 코로나 극복 한그릇 요리 야채볶음밥!!,정성들인 집에서 만든 건강한 자장면,정성들인 집에서 만든 건강한 자장면
7,(집에서 즐기는 술안주) 감자탕 - 저렴한 돼지목뼈로 만드는 감자탕,[야채볶음밥 만드는 법]온 가족 맛있게 먹을 수 있는 코로나 극복 한그릇 요리 야채볶음밥!!,[야채볶음밥 만드는 법]온 가족 맛있게 먹을 수 있는 코로나 극복 한그릇 요리 야채볶음밥!!
7,해파리 냉채,(집에서 즐기는 술안주) 감자탕 - 저렴한 돼지목뼈로 만드는 감자탕,(집에서 즐기는 술안주) 감자탕 - 저렴한 돼지목뼈로 만드는 감자탕
7,칼 닭볶음탕...,해파리 냉채,해파리 냉채
7,감자샌드위치 만들기입니다.,칼 닭볶음탕...,칼 닭볶음탕...
7,야채볶음밥 든든한 한그릇요리,감자샌드위치 만들기입니다.,감자샌드위치 만들기입니다.
7,[찌개] 쇠고기 두부찌개,야채볶음밥 든든한 한그릇요리,야채볶음밥 든든한 한그릇요리
7,집밥백선생 장칼국수,[찌개] 쇠고기 두부찌개,[찌개] 쇠고기 두부찌개
7,간단하게 끓이는 스팸고추장찌개 레시피,집밥백선생 장칼국수,집밥백선생 장칼국수
7,냉장고 속 재료들 모아모아 만든 미니 모듬전 쫄깃하니 맛나요,간단하게 끓이는 스팸고추장찌개 레시피,간단하게 끓이는 스팸고추장찌개 레시피
7,야채 불고기 만들기,냉장고 속 재료들 모아모아 만든 미니 모듬전 쫄깃하니 맛나요,냉장고 속 재료들 모아모아 만든 미니 모듬전 쫄깃하니 맛나요
7,영양만점 명품 표고버섯전,야채 불고기 만들기,야채 불고기 만들기
7,계란야채볶음밥♡,영양만점 명품 표고버섯전,영양만점 명품 표고버섯전
7,백종원잔치불고기로 샤브샤브 월남쌈 해먹었어요.,계란야채볶음밥♡,계란야채볶음밥♡
7,카레향이 솔솔 춘천 닭갈비,백종원잔치불고기로 샤브샤브 월남쌈 해먹었어요.,백종원잔치불고기로 샤브샤브 월남쌈 해먹었어요.
7,숙주볶음밥 스팸과 굴 소스와 함께했어요.,카레향이 솔솔 춘천 닭갈비,카레향이 솔솔 춘천 닭갈비
7,초계탕,숙주볶음밥 스팸과 굴 소스와 함께했어요.,숙주볶음밥 스팸과 굴 소스와 함께했어요.
7,바삭하고 매콤하게 비빔만두 만들기,초계탕,초계탕
7,시간이 지나도 불지 않는 잡채 만들기,바삭하고 매콤하게 비빔만두 만들기,바삭하고 매콤하게 비빔만두 만들기
7,잡채 이만큼만 하면 남부럽지 않아요!!!,시간이 지나도 불지 않는 잡채 만들기,시간이 지나도 불지 않는 잡채 만들기
7,매생이 수제비,잡채 이만큼만 하면 남부럽지 않아요!!!,잡채 이만큼만 하면 남부럽지 않아요!!!
7,백종원의 골목식당 굴라시(굴라쉬)만들기,매생이 수제비,매생이 수제비
7,건더기가 푸짐한 돼지고기 감자 찌게입니다,백종원의 골목식당 굴라시(굴라쉬)만들기,백종원의 골목식당 굴라시(굴라쉬)만들기
7,두부감자조림,건더기가 푸짐한 돼지고기 감자 찌게입니다,건더기가 푸짐한 돼지고기 감자 찌게입니다
7,목우촌 나들이 소풍간식 스카치 에그,두부감자조림,두부감자조림
7,스팸양파링전 비 오는 날 먹어요~,목우촌 나들이 소풍간식 스카치 에그,목우촌 나들이 소풍간식 스카치 에그
7,초간단 제육덮밥 만들기,스팸양파링전 비 오는 날 먹어요~,스팸양파링전 비 오는 날 먹어요~
7,참치야채밥전,초간단 제육덮밥 만들기,초간단 제육덮밥 만들기
7,양배추전 만들기,참치야채밥전,참치야채밥전
7,고추장골뱅이찌개,양배추전 만들기,양배추전 만들기
7,홈메이드 짜장면 만들기,고추장골뱅이찌개,고추장골뱅이찌개
7,칼국수 면발의 색다른 별미~ 오리엔탈 샐러드 칼국수,홈메이드 짜장면 만들기,홈메이드 짜장면 만들기
7,# 비빔밥과 된장국 #,칼국수 면발의 색다른 별미~ 오리엔탈 샐러드 칼국수,칼국수 면발의 색다른 별미~ 오리엔탈 샐러드 칼국수
7,고추장찌개 - 돼지고기 고추장찌개 만드는 법,# 비빔밥과 된장국 #,# 비빔밥과 된장국 #
7,불고기전골 양념 만드는 법 손님초대요리,고추장찌개 - 돼지고기 고추장찌개 만드는 법,고추장찌개 - 돼지고기 고추장찌개 만드는 법
7,아삭한 여름메뉴 비빔메밀소바와 매콤한 쯔유,불고기전골 양념 만드는 법 손님초대요리,불고기전골 양념 만드는 법 손님초대요리
7,참치볼 만들기,아삭한 여름메뉴 비빔메밀소바와 매콤한 쯔유,아삭한 여름메뉴 비빔메밀소바와 매콤한 쯔유
7,박 2일 밥차 아줌마 우연단 셰프의 나물 비법,참치볼 만들기,참치볼 만들기
7,누구든 다이어트음식으로 먹을수있는 월남쌈♡,박 2일 밥차 아줌마 우연단 셰프의 나물 비법,박 2일 밥차 아줌마 우연단 셰프의 나물 비법
7,난자완스 만드는 법 손님초대요리로 좋은 중국음식 만들기 ~,누구든 다이어트음식으로 먹을수있는 월남쌈♡,누구든 다이어트음식으로 먹을수있는 월남쌈♡
7,쫄깃쫄깃 맛있는 감자옹심이,난자완스 만드는 법 손님초대요리로 좋은 중국음식 만들기 ~,난자완스 만드는 법 손님초대요리로 좋은 중국음식 만들기 ~
7,잡채&잡채밥 만들기,쫄깃쫄깃 맛있는 감자옹심이,쫄깃쫄깃 맛있는 감자옹심이
7,초간단밥요리 어릴때 먹었던 맛 그대로 옛날식 오므라이스,잡채&잡채밥 만들기,잡채&잡채밥 만들기
7,불고기 샤브샤브 # 소고기 전골 ~,초간단밥요리 어릴때 먹었던 맛 그대로 옛날식 오므라이스,초간단밥요리 어릴때 먹었던 맛 그대로 옛날식 오므라이스
7,집밥이 그리운 딸아이를 위한 도시락,불고기 샤브샤브 # 소고기 전골 ~,불고기 샤브샤브 # 소고기 전골 ~
7,깔끔하고 개운한 해물짬뽕 만들기♡,집밥이 그리운 딸아이를 위한 도시락,집밥이 그리운 딸아이를 위한 도시락
7,영양만점 현미계란죽,깔끔하고 개운한 해물짬뽕 만들기♡,깔끔하고 개운한 해물짬뽕 만들기♡
7,간단한 설명으로 빠르게 떡만둣국 만들기,영양만점 현미계란죽,영양만점 현미계란죽
7,간장삼겹살덮밥,간단한 설명으로 빠르게 떡만둣국 만들기,간단한 설명으로 빠르게 떡만둣국 만들기
7,아삭아삭 제철 야채 가득 넣고 새콤달콤한 쫄면만들기,간장삼겹살덮밥,간장삼겹살덮밥
7,백종원표 '해물파전' 레시피 :),아삭아삭 제철 야채 가득 넣고 새콤달콤한 쫄면만들기,아삭아삭 제철 야채 가득 넣고 새콤달콤한 쫄면만들기
7,선선해지니 뜨끈한 국물~고급의 끝판왕 자꾸당기는 맛 차돌 부대찌개로 든든하게 식사했어요!!,백종원표 '해물파전' 레시피 :),백종원표 '해물파전' 레시피 :)
7,맛있는~ 떡볶이,선선해지니 뜨끈한 국물~고급의 끝판왕 자꾸당기는 맛 차돌 부대찌개로 든든하게 식사했어요!!,선선해지니 뜨끈한 국물~고급의 끝판왕 자꾸당기는 맛 차돌 부대찌개로 든든하게 식사했어요!!
7,[자취요리] 포장마차 분식강자 15분 비빔당면,맛있는~ 떡볶이,맛있는~ 떡볶이
7,백종원 닭갈비 레시피 맛있는 양념 최애반찬이죠,[자취요리] 포장마차 분식강자 15분 비빔당면,[자취요리] 포장마차 분식강자 15분 비빔당면
7,원하는 재료 내맘대로 초이스~ 월남쌈,백종원 닭갈비 레시피 맛있는 양념 최애반찬이죠,백종원 닭갈비 레시피 맛있는 양념 최애반찬이죠
7,[아빠투툼레시피]쓰고 남은 라면스프를 활용한 돼지고기 스튜만들기,원하는 재료 내맘대로 초이스~ 월남쌈,원하는 재료 내맘대로 초이스~ 월남쌈
7,온가족이 즐기는 소고기된장찌개,[아빠투툼레시피]쓰고 남은 라면스프를 활용한 돼지고기 스튜만들기,[아빠투툼레시피]쓰고 남은 라면스프를 활용한 돼지고기 스튜만들기
7,치킨 팟 파이 만들기,온가족이 즐기는 소고기된장찌개,온가족이 즐기는 소고기된장찌개
7,짜장 볶음밥 실패확률 제로!,치킨 팟 파이 만들기,치킨 팟 파이 만들기
7,미니언즈주먹밥 햄리본 햄애호박전 만드는법 예쁜 캐릭터도시락!,짜장 볶음밥 실패확률 제로!,짜장 볶음밥 실패확률 제로!
7,영양만점 맛도 최고 엄마표 한우 신김치 떡갈비 햄버거,미니언즈주먹밥 햄리본 햄애호박전 만드는법 예쁜 캐릭터도시락!,미니언즈주먹밥 햄리본 햄애호박전 만드는법 예쁜 캐릭터도시락!
7,저녁엔 카레라이스 전국민이 다 좋아하죠~~~?,영양만점 맛도 최고 엄마표 한우 신김치 떡갈비 햄버거,영양만점 맛도 최고 엄마표 한우 신김치 떡갈비 햄버거
7,감기몸살에 딱좋은 계란죽으로 회복,저녁엔 카레라이스 전국민이 다 좋아하죠~~~?,저녁엔 카레라이스 전국민이 다 좋아하죠~~~?
7,담백한 두부스테이크 만들기!고기없이도 맛있는 다이어트 요리,감기몸살에 딱좋은 계란죽으로 회복,감기몸살에 딱좋은 계란죽으로 회복
7,국민반찬 보기 좋고 먹기 좋은 폭풍 계란찜,담백한 두부스테이크 만들기!고기없이도 맛있는 다이어트 요리,담백한 두부스테이크 만들기!고기없이도 맛있는 다이어트 요리
7,굴튀김/양념굴튀김(with 타르타르소스),국민반찬 보기 좋고 먹기 좋은 폭풍 계란찜,국민반찬 보기 좋고 먹기 좋은 폭풍 계란찜
7,술안주 아이반찬으로 다 가능한 돼지고기 동그랑땡 만들기,굴튀김/양념굴튀김(with 타르타르소스),굴튀김/양념굴튀김(with 타르타르소스)
8,어버이날 누구나 좋아 하는 바삭바삭 굽고 튀기고 세가지맛 고로케,술안주 아이반찬으로 다 가능한 돼지고기 동그랑땡 만들기,술안주 아이반찬으로 다 가능한 돼지고기 동그랑땡 만들기
8,깐풍기 & 양념치킨 만들기,어버이날 누구나 좋아 하는 바삭바삭 굽고 튀기고 세가지맛 고로케,어버이날 누구나 좋아 하는 바삭바삭 굽고 튀기고 세가지맛 고로케
8,김치국물로 부침개 만들기,깐풍기 & 양념치킨 만들기,깐풍기 & 양념치킨 만들기
8,순두부 된장찌개,김치국물로 부침개 만들기,김치국물로 부침개 만들기
8,임금님 수라상 구절판,순두부 된장찌개,순두부 된장찌개
8,스키야키 만들기 저녁메뉴로 최고,임금님 수라상 구절판,임금님 수라상 구절판
8,쫄깃하고 매콤한 쫄면,스키야키 만들기 저녁메뉴로 최고,스키야키 만들기 저녁메뉴로 최고
8,다가오는 설날 센스있는 전부치기 꿀 팁 하나! 동그랑땡 쉽게만들기,쫄깃하고 매콤한 쫄면,쫄깃하고 매콤한 쫄면
8,느타리버섯전이지만 야채 듬뿍! 버섯전만들기랍니다.,다가오는 설날 센스있는 전부치기 꿀 팁 하나! 동그랑땡 쉽게만들기,다가오는 설날 센스있는 전부치기 꿀 팁 하나! 동그랑땡 쉽게만들기
8,돈까스 무한리필 집 차려야될까봐요 아들이 자꾸 리필을 외치네요:),느타리버섯전이지만 야채 듬뿍! 버섯전만들기랍니다.,느타리버섯전이지만 야채 듬뿍! 버섯전만들기랍니다.
